Jahr	Altersquote	20-64 Jährige	65 und älter
2007	94.372801875732	2559	2415
2007	69.118488838008	3494	2415
2007	345.493562231759	699	2415
2007	72.132616487455	3348	2415
2007	52.126052233973	4633	2415
2007	24.109014675052	10017	2415
2007	79.993375289831	3019	2415
2007	50.81001472754	4753	2415
2007	57.56853396901	4195	2415
2007	21.529820807702	11217	2415
2007	20.667522464698	11685	2415
2007	30.599939704552	6634	2030
2007	38.821954484605	5229	2030
2007	35.89108910891	5656	2030
2007	15.72789958937	12907	2030
2007	133.728590250329	1518	2030
2007	26.032315978456	7798	2030
2007	44.449310269323	4567	2030
2007	18.09753053401	11217	2030
2007	126.243781094527	1608	2030
2007	134.615384615384	1508	2030
2007	79.327862446268	2559	2030
2007	58.099599313108	3494	2030
2007	290.414878397711	699	2030
2007	60.63321385902	3348	2030
2007	43.816101877832	4633	2030
2007	20.265548567435	10017	2030
2007	67.24080821464	3019	2030
2007	42.709867452135	4753	2030
2007	48.390941597139	4195	2030
2007	18.09753053401	11217	2030
2007	17.372700042789	11685	2030
2008	25.016767270288	1491	373
2008	12.063389391979	3092	373
2008	7.118320610687	5240	373
2008	2.847763017254	13098	373
2008	7.814791535721	4773	373
2008	4.767991818995	7823	373
2008	14.296665389037	2609	373
2008	7.924367962608	4707	373
2008	3.330951955706	11198	373
2008	10.789702053803	3457	373
2008	3.227201938051	11558	373
2008	24.718356527501	1509	373
2008	23.095975232198	1615	373
2008	53.746397694524	694	373
2008	3.159142881341	11807	373
2008	8.889418493803	4196	373
2008	5.597238895558	6664	373
2008	6.400137268359	5828	373
2008	3.689416419386	10110	373
2008	10.63890473474	3506	373
2008	8.078839072991	4617	373
2008	2596.109993293091	1491	38708
2008	1251.875808538163	3092	38708
2008	738.702290076335	5240	38708
2008	295.526034509085	13098	38708
2008	810.978420280745	4773	38708
2008	494.797392304742	7823	38708
2008	1483.63357608279	2609	38708
2008	822.349691948162	4707	38708
2008	345.668869440971	11198	38708
2008	1119.69916112236	3457	38708
2008	334.902232220107	11558	38708
2008	2565.142478462557	1509	38708
2008	2396.780185758513	1615	38708
2008	5577.521613832853	694	38708
2008	327.839417294825	11807	38708
2008	922.497616777883	4196	38708
2008	580.852340936374	6664	38708
2008	664.17295813315	5828	38708
2008	382.868447082096	10110	38708
2008	1104.050199657729	3506	38708
2008	838.379900368204	4617	38708
2008	162.977867203219	1491	2430
2008	78.589909443725	3092	2430
2008	46.374045801526	5240	2430
2008	18.55245075584	13098	2430
2008	50.911376492771	4773	2430
2008	31.062252332864	7823	2430
2008	93.139133767727	2609	2430
2008	51.625239005736	4707	2430
2008	21.700303625647	11198	2430
2008	70.292160833092	3457	2430
2008	21.024398684893	11558	2430
2008	161.033797216699	1509	2430
2008	150.464396284829	1615	2430
2008	350.14409221902	694	2430
2008	20.581011264504	11807	2430
2008	57.91229742612	4196	2430
2008	36.464585834333	6664	2430
2008	41.695264241592	5828	2430
2008	24.035608308605	10110	2430
2008	69.309754706217	3506	2430
2008	52.631578947368	4617	2430
2008	208.920187793427	1491	3115
2008	100.743855109961	3092	3115
2008	59.446564885496	5240	3115
2008	23.782256833104	13098	3115
2008	65.26293735596	4773	3115
2008	39.818483957561	7823	3115
2008	119.394403986201	2609	3115
2008	66.178032717229	4707	3115
2008	27.817467404893	11198	3115
2008	90.107029216083	3457	3115
2008	26.951029589894	11558	3115
2008	206.428098078197	1509	3115
2008	192.879256965944	1615	3115
2008	448.847262247838	694	3115
2008	26.382654357584	11807	3115
2008	74.237368922783	4196	3115
2008	46.743697478991	6664	3115
2008	53.448867536032	5828	3115
2008	30.811078140454	10110	3115
2008	88.847689674843	3506	3115
2008	67.468052848169	4617	3115
2008	178.806170355466	1491	2666
2008	86.222509702457	3092	2666
2008	50.877862595419	5240	2666
2008	20.354252557642	13098	2666
2008	55.855855855855	4773	2666
2008	34.07899782692	7823	2666
2008	102.18474511307	2609	2666
2008	56.639048226046	4707	2666
2008	23.807822825504	11198	2666
2008	77.118889210297	3457	2666
2008	23.066274441944	11558	2666
2008	176.673293571901	1509	2666
2008	165.077399380804	1615	2666
2008	384.14985590778	694	2666
2008	22.579825527229	11807	2666
2008	63.536701620591	4196	2666
2008	40.00600240096	6664	2666
2008	45.744680851063	5828	2666
2008	26.369930761622	10110	2666
2008	76.041072447233	3506	2666
2008	57.743123240199	4617	2666
2008	151.710261569416	1491	2262
2008	73.156532988357	3092	2262
2008	43.167938931297	5240	2262
2008	17.269812185066	13098	2262
2008	47.391577624135	4773	2262
2008	28.914738591333	7823	2262
2008	86.699885013415	2609	2262
2008	48.056086679413	4707	2262
2008	20.200035720664	11198	2262
2008	65.432455886606	3457	2262
2008	19.570860010382	11558	2262
2008	149.900596421471	1509	2262
2008	140.061919504643	1615	2262
2008	325.936599423631	694	2262
2008	19.158126535106	11807	2262
2008	53.908484270734	4196	2262
2008	33.943577430972	6664	2262
2008	38.812628689087	5828	2262
2008	22.373887240356	10110	2262
2008	64.517969195664	3506	2262
2008	48.992852501624	4617	2262
2008	210.731052984574	1491	3142
2008	101.617076326002	3092	3142
2008	59.961832061068	5240	3142
2008	23.988395174835	13098	3142
2008	65.828619316991	4773	3142
2008	40.163620094592	7823	3142
2008	120.429283250287	2609	3142
2008	66.75164648396	4707	3142
2008	28.058581889623	11198	3142
2008	90.888053225339	3457	3142
2008	27.184634019726	11558	3142
2008	208.217362491716	1509	3142
2008	194.551083591331	1615	3142
2008	452.737752161383	694	3142
2008	26.611332260523	11807	3142
2008	74.880838894184	4196	3142
2008	47.148859543817	6664	3142
2008	53.912148249828	5828	3142
2008	31.078140454995	10110	3142
2008	89.617798060467	3506	3142
2008	68.052848169807	4617	3142
2008	98.591549295774	1491	1470
2008	47.542043984476	3092	1470
2008	28.053435114503	5240	1470
2008	11.223087494273	13098	1470
2008	30.798240100565	4773	1470
2008	18.790745238399	7823	1470
2008	56.343426600229	2609	1470
2008	31.230082855321	4707	1470
2008	13.127344168601	11198	1470
2008	42.522418281747	3457	1470
2008	12.718463401972	11558	1470
2008	97.41550695825	1509	1470
2008	91.021671826625	1615	1470
2008	211.815561959654	694	1470
2008	12.45024138223	11807	1470
2008	35.033365109628	4196	1470
2008	22.058823529411	6664	1470
2008	25.22306108442	5828	1470
2008	14.540059347181	10110	1470
2008	41.928123217341	3506	1470
2008	31.838856400259	4617	1470
2008	83.165660630449	1491	1240
2008	40.103492884864	3092	1240
2008	23.664122137404	5240	1240
2008	9.467094212856	13098	1240
2008	25.979467839932	4773	1240
2008	15.850696663684	7823	1240
2008	47.527788424683	2609	1240
2008	26.343743360951	4707	1240
2008	11.07340596535	11198	1240
2008	35.869250795487	3457	1240
2008	10.728499740439	11558	1240
2008	82.173624917163	1509	1240
2008	76.780185758513	1615	1240
2008	178.674351585014	694	1240
2008	10.502244431269	11807	1240
2008	29.551954242135	4196	1240
2008	18.60744297719	6664	1240
2008	21.27659574468	5828	1240
2008	12.265084075173	10110	1240
2008	35.367940673131	3506	1240
2008	26.857266623348	4617	1240
2008	135.613682092555	1491	2022
2008	65.394566623544	3092	2022
2008	38.587786259541	5240	2022
2008	15.437471369674	13098	2022
2008	42.363293526084	4773	2022
2008	25.846861817716	7823	2022
2008	77.50095822154	2609	2022
2008	42.95729764181	4707	2022
2008	18.056795856402	11198	2022
2008	58.49002024877	3457	2022
2008	17.494376189652	11558	2022
2008	133.996023856858	1509	2022
2008	125.201238390092	1615	2022
2008	291.354466858789	694	2022
2008	17.125434064537	11807	2022
2008	48.188751191611	4196	2022
2008	30.342136854741	6664	2022
2008	34.694577899794	5828	2022
2008	20	10110	2022
2008	57.672561323445	3506	2022
2008	43.794671864847	4617	2022
2008	72.501676727028	1491	1081
2008	34.961190168175	3092	1081
2008	20.629770992366	5240	1081
2008	8.253168422659	13098	1081
2008	22.648229624973	4773	1081
2008	13.818228301163	7823	1081
2008	41.433499425067	2609	1081
2008	22.965795623539	4707	1081
2008	9.653509555277	11198	1081
2008	31.26988718542	3457	1081
2008	9.352829209205	11558	1081
2008	71.636845593108	1509	1081
2008	66.934984520123	1615	1081
2008	155.763688760806	694	1081
2008	9.155585669518	11807	1081
2008	25.762631077216	4196	1081
2008	16.221488595438	6664	1081
2008	18.548387096774	5828	1081
2008	10.692383778437	10110	1081
2008	30.832857957786	3506	1081
2008	23.413471951483	4617	1081
2008	157.880617035546	1491	2354
2008	76.131953428201	3092	2354
2008	44.923664122137	5240	2354
2008	17.972209497633	13098	2354
2008	49.319086528388	4773	2354
2008	30.090758021219	7823	2354
2008	90.226140283633	2609	2354
2008	50.010622477161	4707	2354
2008	21.021611001964	11198	2354
2008	68.09372288111	3457	2354
2008	20.366845474995	11558	2354
2008	155.997349237905	1509	2354
2008	145.758513931888	1615	2354
2008	339.193083573487	694	2354
2008	19.93732531549	11807	2354
2008	56.101048617731	4196	2354
2008	35.32412965186	6664	2354
2008	40.391214824982	5828	2354
2008	23.283877349159	10110	2354
2008	67.142042213348	3506	2354
2008	50.985488412388	4617	2354
2008	35.412474849094	1491	528
2008	17.076326002587	3092	528
2008	10.076335877862	5240	528
2008	4.031149793861	13098	528
2008	11.062225015713	4773	528
2008	6.749328901955	7823	528
2008	20.237638942123	2609	528
2008	11.217335882727	4707	528
2008	4.715127701375	11198	528
2008	15.273358403239	3457	528
2008	4.568264405606	11558	528
2008	34.990059642147	1509	528
2008	32.693498452012	1615	528
2008	76.080691642651	694	528
2008	4.47192343525	11807	528
2008	12.58341277407	4196	528
2008	7.923169267707	6664	528
2008	9.059711736444	5828	528
2008	5.222551928783	10110	528
2008	15.059897318881	3506	528
2008	11.435997400909	4617	528
2008	118.913480885311	1491	1773
2008	57.341526520051	3092	1773
2008	33.835877862595	5240	1773
2008	13.536417773705	13098	1773
2008	37.146448774355	4773	1773
2008	22.66393966509	7823	1773
2008	67.957071674971	2609	1773
2008	37.667304015296	4707	1773
2008	15.833184497231	11198	1773
2008	51.287243274515	3457	1773
2008	15.340024225644	11558	1773
2008	117.495029821073	1509	1773
2008	109.783281733746	1615	1773
2008	255.475504322766	694	1773
2008	15.016515626323	11807	1773
2008	42.25452812202	4196	1773
2008	26.605642256902	6664	1773
2008	30.422100205902	5828	1773
2008	17.53709198813	10110	1773
2008	50.570450656018	3506	1773
2008	38.401559454191	4617	1773
2008	206.237424547283	1491	3075
2008	99.450194049159	3092	3075
2008	58.68320610687	5240	3075
2008	23.476866697205	13098	3075
2008	64.424890006285	4773	3075
2008	39.307171161958	7823	3075
2008	117.861249520889	2609	3075
2008	65.328234544295	4707	3075
2008	27.46026076085	11198	3075
2008	88.949956609777	3457	3075
2008	26.604948953106	11558	3075
2008	203.777335984095	1509	3075
2008	190.402476780185	1615	3075
2008	443.083573487031	694	3075
2008	26.043872279156	11807	3075
2008	73.284080076263	4196	3075
2008	46.143457382953	6664	3075
2008	52.762525737817	5828	3075
2008	30.415430267062	10110	3075
2008	87.706788362806	3506	3075
2008	66.601689408706	4617	3075
2008	32.729711602951	1491	488
2008	15.782664941785	3092	488
2008	9.312977099236	5240	488
2008	3.725759657963	13098	488
2008	10.224177666038	4773	488
2008	6.238016106353	7823	488
2008	18.704484476811	2609	488
2008	10.367537709793	4707	488
2008	4.357921057331	11198	488
2008	14.116285796933	3457	488
2008	4.222183768818	11558	488
2008	32.339297548045	1509	488
2008	30.216718266253	1615	488
2008	70.317002881844	694	488
2008	4.133141356822	11807	488
2008	11.63012392755	4196	488
2008	7.322929171668	6664	488
2008	8.373369938229	5828	488
2008	4.82690405539	10110	488
2008	13.918996006845	3506	488
2008	10.569633961446	4617	488
2008	31.455399061032	1491	469
2008	15.168175937904	3092	469
2008	8.950381679389	5240	469
2008	3.580699343411	13098	469
2008	9.826105174942	4773	469
2008	5.995142528441	7823	469
2008	17.976236105787	2609	469
2008	9.96388357765	4707	469
2008	4.18824790141	11198	469
2008	13.566676308938	3457	469
2008	4.057795466343	11558	469
2008	31.080185553346	1509	469
2008	29.040247678018	1615	469
2008	67.579250720461	694	469
2008	3.972219869568	11807	469
2008	11.177311725452	4196	469
2008	7.03781512605	6664	469
2008	8.047357584076	5828	469
2008	4.638971315529	10110	469
2008	13.377067883628	3506	469
2008	10.158111327701	4617	469
2008	185.781354795439	1491	2770
2008	89.586028460543	3092	2770
2008	52.862595419847	5240	2770
2008	21.148266910978	13098	2770
2008	58.034778965011	4773	2770
2008	35.408411095487	7823	2770
2008	106.170946722882	2609	2770
2008	58.848523475674	4707	2770
2008	24.736560100017	11198	2770
2008	80.127277986693	3457	2770
2008	23.966084097594	11558	2770
2008	183.565275016567	1509	2770
2008	171.517027863777	1615	2770
2008	399.135446685878	694	2770
2008	23.460658931142	11807	2770
2008	66.015252621544	4196	2770
2008	41.56662665066	6664	2770
2008	47.529169526424	5828	2770
2008	27.398615232443	10110	2770
2008	79.007415858528	3506	2770
2008	59.995668182802	4617	2770
2008	55.33199195171	1491	825
2008	26.681759379042	3092	825
2008	15.74427480916	5240	825
2008	6.298671552908	13098	825
2008	17.284726587052	4773	825
2008	10.545826409305	7823	825
2008	31.621310847067	2609	825
2008	17.527087316762	4707	825
2008	7.367387033398	11198	825
2008	23.864622505062	3457	825
2008	7.13791313376	11558	825
2008	54.671968190854	1509	825
2008	51.083591331269	1615	825
2008	118.876080691642	694	825
2008	6.987380367578	11807	825
2008	19.661582459485	4196	825
2008	12.379951980792	6664	825
2008	14.155799588194	5828	825
2008	8.160237388724	10110	825
2008	23.531089560752	3506	825
2008	17.868745938921	4617	825
2008	65.727699530516	1491	980
2008	31.69469598965	3092	980
2008	18.702290076335	5240	980
2008	7.482058329515	13098	980
2008	20.532160067043	4773	980
2008	12.527163492266	7823	980
2008	37.562284400153	2609	980
2008	20.820055236881	4707	980
2008	8.751562779067	11198	980
2008	28.348278854498	3457	980
2008	8.478975601315	11558	980
2008	64.9436713055	1509	980
2008	60.681114551083	1615	980
2008	141.210374639769	694	980
2008	8.300160921487	11807	980
2008	23.355576739752	4196	980
2008	14.705882352941	6664	980
2008	16.81537405628	5828	980
2008	9.69337289812	10110	980
2008	27.952082144894	3506	980
2008	21.225904266839	4617	980
2008	361.50234741784	1491	5390
2008	174.320827943078	3092	5390
2008	102.862595419847	5240	5390
2008	41.151320812337	13098	5390
2008	112.92688036874	4773	5390
2008	68.899399207465	7823	5390
2008	206.592564200843	2609	5390
2008	114.510303802846	4707	5390
2008	48.133595284872	11198	5390
2008	155.915533699739	3457	5390
2008	46.634365807233	11558	5390
2008	357.190192180251	1509	5390
2008	333.746130030959	1615	5390
2008	776.657060518731	694	5390
2008	45.650885068179	11807	5390
2008	128.455672068636	4196	5390
2008	80.882352941176	6664	5390
2008	92.48455730954	5828	5390
2008	53.313550939663	10110	5390
2008	153.736451796919	3506	5390
2008	116.742473467619	4617	5390
2008	17.102615694164	1491	255
2008	8.247089262613	3092	255
2008	4.86641221374	5240	255
2008	1.946862116353	13098	255
2008	5.342551854179	4773	255
2008	3.259619071967	7823	255
2008	9.773859716366	2609	255
2008	5.417463352453	4707	255
2008	2.277192355777	11198	255
2008	7.376337865201	3457	255
2008	2.206264059525	11558	255
2008	16.8986083499	1509	255
2008	15.78947368421	1615	255
2008	36.743515850144	694	255
2008	2.159735749978	11807	255
2008	6.077216396568	4196	255
2008	3.826530612244	6664	255
2008	4.375428963623	5828	255
2008	2.522255192878	10110	255
2008	7.273245864232	3506	255
2008	5.523066926575	4617	255
2009	6.077086781745	4229	257
2009	2.525054038121	10178	257
2009	2.133488294869	12046	257
2009	4.36555121454	5887	257
2009	5.275041050903	4872	257
2009	18.035087719298	1425	257
2009	7.180776753283	3579	257
2009	7.164761639252	3587	257
2009	36.248236953455	709	257
2009	2.257157913226	11386	257
2009	5.345257903494	4808	257
2009	15.315852205005	1678	257
2009	2.313023130231	11111	257
2009	9.564570152586	2687	257
2009	5.442609063955	4722	257
2009	8.203000319182	3133	257
2009	3.855963990997	6665	257
2009	4.933768477634	5209	257
2009	1.956157710458	13138	257
2009	3.256049664259	7893	257
2009	16.204287515762	1586	257
2009	128.77748876803	4229	5446
2009	53.507565337001	10178	5446
2009	45.210028225136	12046	5446
2009	92.508917954815	5887	5446
2009	111.781609195402	4872	5446
2009	382.175438596491	1425	5446
2009	152.165409332215	3579	5446
2009	151.82603847226	3587	5446
2009	768.124118476727	709	5446
2009	47.830669242929	11386	5446
2009	113.269550748752	4808	5446
2009	324.553039332538	1678	5446
2009	49.014490144901	11111	5446
2009	202.679568291775	2687	5446
2009	115.332486234646	4722	5446
2009	173.827002872646	3133	5446
2009	81.710427606901	6665	5446
2009	104.549817623344	5209	5446
2009	41.452275841071	13138	5446
2009	68.997846192829	7893	5446
2009	343.379571248423	1586	5446
2009	25.088673445258	4229	1061
2009	10.424444881116	10178	1061
2009	8.807903038352	12046	1061
2009	18.022762018005	5887	1061
2009	21.77750410509	4872	1061
2009	74.456140350877	1425	1061
2009	29.645152277172	3579	1061
2009	29.579035405631	3587	1061
2009	149.647390691114	709	1061
2009	9.318461268224	11386	1061
2009	22.067387687188	4808	1061
2009	63.230035756853	1678	1061
2009	9.549095490954	11111	1061
2009	39.486416077409	2687	1061
2009	22.469292672596	4722	1061
2009	33.865304819661	3133	1061
2009	15.918979744936	6665	1061
2009	20.368592820119	5209	1061
2009	8.075810625666	13138	1061
2009	13.442290637273	7893	1061
2009	66.897856242118	1586	1061
2009	12.556159848663	4229	531
2009	5.217134997052	10178	531
2009	4.408102274613	12046	531
2009	9.019874299303	5887	531
2009	10.899014778325	4872	531
2009	37.263157894736	1425	531
2009	14.836546521374	3579	531
2009	14.803456927794	3587	531
2009	74.894217207334	709	531
2009	4.663621991919	11386	531
2009	11.044093178036	4808	531
2009	31.644815256257	1678	531
2009	4.779047790477	11111	531
2009	19.761816151842	2687	531
2009	11.245235069885	4722	531
2009	16.94861155442	3133	531
2009	7.966991747936	6665	531
2009	10.193895181416	5209	531
2009	4.041711067133	13138	531
2009	6.72748004561	7893	531
2009	33.480453972257	1586	531
2009	19.058879167651	4229	806
2009	7.919041068972	10178	806
2009	6.691017765233	12046	806
2009	13.691183964667	5887	806
2009	16.543513957307	4872	806
2009	56.561403508771	1425	806
2009	22.520257055043	3579	806
2009	22.470030666294	3587	806
2009	113.681241184767	709	806
2009	7.078868786228	11386	806
2009	16.763727121464	4808	806
2009	48.03337306317	1678	806
2009	7.254072540725	11111	806
2009	29.996278377372	2687	806
2009	17.06903854299	4722	806
2009	25.726141078838	3133	806
2009	12.093023255813	6665	806
2009	15.473219427913	5209	806
2009	6.134875932409	13138	806
2009	10.211579880907	7893	806
2009	50.819672131147	1586	806
2009	55.781508630882	4229	2359
2009	23.177441540577	10178	2359
2009	19.583264154076	12046	2359
2009	40.071343638525	5887	2359
2009	48.419540229885	4872	2359
2009	165.543859649122	1425	2359
2009	65.912265996088	3579	2359
2009	65.765263451352	3587	2359
2009	332.722143864598	709	2359
2009	20.718426137361	11386	2359
2009	49.064059900166	4808	2359
2009	140.584028605482	1678	2359
2009	21.231212312123	11111	2359
2009	87.793077781912	2687	2359
2009	49.95764506565	4722	2359
2009	75.295244174912	3133	2359
2009	35.393848462115	6665	2359
2009	45.287003263582	5209	2359
2009	17.95554878977	13138	2359
2009	29.887241859875	7893	2359
2009	148.73896595208	1586	2359
2009	10.948214707968	4229	463
2009	4.549027313814	10178	463
2009	3.843599535115	12046	463
2009	7.864786818413	5887	463
2009	9.503284072249	4872	463
2009	32.491228070175	1425	463
2009	12.93657446214	3579	463
2009	12.907722330638	3587	463
2009	65.303244005641	709	463
2009	4.066397330054	11386	463
2009	9.629783693843	4808	463
2009	27.592371871275	1678	463
2009	4.167041670416	11111	463
2009	17.231112765165	2687	463
2009	9.80516730199	4722	463
2009	14.778167890201	3133	463
2009	6.946736684171	6665	463
2009	8.888462276828	5209	463
2009	3.524128482265	13138	463
2009	5.865957177245	7893	463
2009	29.192938209331	1586	463
2009	23.409789548356	4229	990
2009	9.726861858911	10178	990
2009	8.218495766229	12046	990
2009	16.816714795311	5887	990
2009	20.320197044334	4872	990
2009	69.473684210526	1425	990
2009	27.661357921207	3579	990
2009	27.5996654586	3587	990
2009	139.633286318758	709	990
2009	8.694888459511	11386	990
2009	20.590682196339	4808	990
2009	58.998808104886	1678	990
2009	8.910089100891	11111	990
2009	36.844064011909	2687	990
2009	20.965692503176	4722	990
2009	31.599106287902	3133	990
2009	14.853713428357	6665	990
2009	19.005567287387	5209	990
2009	7.535393514994	13138	990
2009	12.542759407069	7893	990
2009	62.421185372005	1586	990
2009	42.137621187041	4229	1782
2009	17.50835134604	10178	1782
2009	14.793292379213	12046	1782
2009	30.270086631561	5887	1782
2009	36.576354679802	4872	1782
2009	125.052631578947	1425	1782
2009	49.790444258172	3579	1782
2009	49.67939782548	3587	1782
2009	251.339915373765	709	1782
2009	15.650799227121	11386	1782
2009	37.06322795341	4808	1782
2009	106.197854588796	1678	1782
2009	16.038160381603	11111	1782
2009	66.319315221436	2687	1782
2009	37.738246505717	4722	1782
2009	56.878391318225	3133	1782
2009	26.736684171042	6665	1782
2009	34.210021117296	5209	1782
2009	13.56370832699	13138	1782
2009	22.576966932725	7893	1782
2009	112.358133669609	1586	1782
2009	11.515724757625	4229	487
2009	4.784830025545	10178	487
2009	4.042835796114	12046	487
2009	8.272464752845	5887	487
2009	9.995894909688	4872	487
2009	34.175438596491	1425	487
2009	13.607152835987	3579	487
2009	13.576805129634	3587	487
2009	68.688293370944	709	487
2009	4.27718250483	11386	487
2009	10.128951747088	4808	487
2009	29.022646007151	1678	487
2009	4.383043830438	11111	487
2009	18.124302195757	2687	487
2009	10.313426514188	4722	487
2009	15.544206830513	3133	487
2009	7.306826706676	6665	487
2009	9.349203301977	5209	487
2009	3.706804688689	13138	487
2009	6.170024071962	7893	487
2009	30.706179066834	1586	487
2009	65.216363206431	4229	2758
2009	27.097661623108	10178	2758
2009	22.895566993192	12046	2758
2009	46.848989298454	5887	2758
2009	56.609195402298	4872	2758
2009	193.543859649122	1425	2758
2009	77.060631461302	3579	2758
2009	76.888764984666	3587	2758
2009	388.998589562764	709	2758
2009	24.222729668013	11386	2758
2009	57.362728785357	4808	2758
2009	164.362336114421	1678	2758
2009	24.822248222482	11111	2758
2009	102.6423520655	2687	2758
2009	58.407454468445	4722	2758
2009	88.030641557612	3133	2758
2009	41.380345086271	6665	2758
2009	52.94682280668	5209	2758
2009	20.992540721571	13138	2758
2009	34.942353984543	7893	2758
2009	173.89659520807	1586	2758
2009	53.014897138803	4229	2242
2009	22.027903320888	10178	2242
2009	18.611987381703	12046	2242
2009	38.08391370817	5887	2242
2009	46.018062397372	4872	2242
2009	157.333333333333	1425	2242
2009	62.643196423582	3579	2242
2009	62.503484806244	3587	2242
2009	316.220028208744	709	2242
2009	19.690848410328	11386	2242
2009	46.630615640599	4808	2242
2009	133.611442193087	1678	2242
2009	20.178201782017	11111	2242
2009	83.438779307778	2687	2242
2009	47.479881406183	4722	2242
2009	71.560804340887	3133	2242
2009	33.6384096024	6665	2242
2009	43.040890765981	5209	2242
2009	17.065002283452	13138	2242
2009	28.404915748131	7893	2242
2009	141.361916771752	1586	2242
2009	73.066918893355	4229	3090
2009	30.35959913539	10178	3090
2009	25.651668603685	12046	3090
2009	52.488534058094	5887	3090
2009	63.423645320197	4872	3090
2009	216.842105263157	1425	3090
2009	86.336965632858	3579	3090
2009	86.144410370783	3587	3090
2009	435.825105782792	709	3090
2009	27.138591252415	11386	3090
2009	64.267886855241	4808	3090
2009	184.14779499404	1678	3090
2009	27.810278102781	11111	3090
2009	114.998139188686	2687	3090
2009	65.43837357052	4722	3090
2009	98.627513565272	3133	3090
2009	46.361590397599	6665	3090
2009	59.320406987905	5209	3090
2009	23.519561577104	13138	3090
2009	39.148612694792	7893	3090
2009	194.82976040353	1586	3090
2009	57.507685031922	4229	2432
2009	23.89467478876	10178	2432
2009	20.189274447949	12046	2432
2009	41.311364022422	5887	2432
2009	49.91789819376	4872	2432
2009	170.666666666666	1425	2432
2009	67.951941883207	3579	2432
2009	67.800390298299	3587	2432
2009	343.018335684062	709	2432
2009	21.359564377305	11386	2432
2009	50.582362728785	4808	2432
2009	144.934445768772	1678	2432
2009	21.888218882188	11111	2432
2009	90.509862299962	2687	2432
2009	51.503600169419	4722	2432
2009	77.62527928503	3133	2432
2009	36.48912228057	6665	2432
2009	46.688423881743	5209	2432
2009	18.511188917643	13138	2432
2009	30.812111997972	7893	2432
2009	153.341740226986	1586	2432
2009	47.434381650508	4229	2006
2009	19.709176655531	10178	2006
2009	16.652830815208	12046	2006
2009	34.075080686257	5887	2006
2009	41.174055829228	4872	2006
2009	140.771929824561	1425	2006
2009	56.049175747415	3579	2006
2009	55.924170616113	3587	2006
2009	282.933709449929	709	2006
2009	17.61812752503	11386	2006
2009	41.722129783693	4808	2006
2009	119.547079856972	1678	2006
2009	18.054180541805	11111	2006
2009	74.655749906959	2687	2006
2009	42.481999152901	4722	2006
2009	64.028088094478	3133	2006
2009	30.097524381095	6665	2006
2009	38.510270685352	5209	2006
2009	15.268686253615	13138	2006
2009	25.414924616749	7893	2006
2009	126.481715006305	1586	2006
2009	63.111846772286	4229	2669
2009	26.223226567105	10178	2669
2009	22.156732525319	12046	2669
2009	45.337183624936	5887	2669
2009	54.782430213464	4872	2669
2009	187.298245614035	1425	2669
2009	74.573903324951	3579	2669
2009	74.407582938388	3587	2669
2009	376.445698166431	709	2669
2009	23.441067978218	11386	2669
2009	55.511647254575	4808	2669
2009	159.058402860548	1678	2669
2009	24.021240212402	11111	2669
2009	99.330107927056	2687	2669
2009	56.522659889877	4722	2669
2009	85.189913820619	3133	2669
2009	40.045011252813	6665	2669
2009	51.238241505087	5209	2669
2009	20.315116456081	13138	2669
2009	33.814772583301	7893	2669
2009	168.284993694829	1586	2669
2009	72.546701347836	4229	3068
2009	30.143446649636	10178	3068
2009	25.469035364436	12046	3068
2009	52.114829284864	5887	3068
2009	62.972085385878	4872	3068
2009	215.298245614035	1425	3068
2009	85.722268790164	3579	3068
2009	85.531084471703	3587	3068
2009	432.722143864598	709	3068
2009	26.94537150887	11386	3068
2009	63.810316139767	4808	3068
2009	182.836710369487	1678	3068
2009	27.612276122761	11111	3068
2009	114.179382210643	2687	3068
2009	64.972469292672	4722	3068
2009	97.925311203319	3133	3068
2009	46.031507876969	6665	3068
2009	58.898061048185	5209	3068
2009	23.352108387882	13138	3068
2009	38.869884707969	7893	3068
2009	193.442622950819	1586	3068
2009	912.721683613147	4229	38599
2009	379.239536254666	10178	38599
2009	320.430018263323	12046	38599
2009	655.665024630541	5887	38599
2009	792.261904761904	4872	38599
2009	2708.701754385964	1425	38599
2009	1078.485610505727	3579	38599
2009	1076.080289935879	3587	38599
2009	5444.146685472496	709	38599
2009	339.004040049183	11386	38599
2009	802.8078202995	4808	38599
2009	2300.297973778307	1678	38599
2009	347.394473944739	11111	38599
2009	1436.509117975437	2687	38599
2009	817.429055484963	4722	38599
2009	1232.014044047239	3133	38599
2009	579.129782445611	6665	38599
2009	741.005951238241	5209	38599
2009	293.796620490181	13138	38599
2009	489.0282528823	7893	38599
2009	2433.732660781841	1586	38599
2009	29.226767557342	4229	1236
2009	12.143839654156	10178	1236
2009	10.260667441474	12046	1236
2009	20.995413623237	5887	1236
2009	25.369458128078	4872	1236
2009	86.736842105263	1425	1236
2009	34.534786253143	3579	1236
2009	34.457764148313	3587	1236
2009	174.330042313117	709	1236
2009	10.855436500966	11386	1236
2009	25.707154742096	4808	1236
2009	73.659117997616	1678	1236
2009	11.124111241112	11111	1236
2009	45.999255675474	2687	1236
2009	26.175349428208	4722	1236
2009	39.451005426109	3133	1236
2009	18.544636159039	6665	1236
2009	23.728162795162	5209	1236
2009	9.407824630841	13138	1236
2009	15.659445077917	7893	1236
